VARIABLES="X","Y","Z","CP","CFX","CFY","CFZ", "X/C"
ZONE, t="CFL3D, SA-neg, L1, Struct, OM6,  eta=0.20"
2.109665126E-01  2.952035964E-01  2.615629323E-02  -1.072429895E+00  4.404344596E-03  -9.565988439E-04  8.371860022E-04  4.442451149E-02
2.137894481E-01  2.952035964E-01  2.662032284E-02  -1.053986073E+00  4.304116592E-03  -8.879851666E-04  7.840543985E-04  4.751813039E-02
2.167990208E-01  2.952035964E-01  2.709832601E-02  -1.027927637E+00  4.139797296E-03  -7.748570060E-04  7.228078903E-04  5.081628263E-02
2.200071216E-01  2.952035964E-01  2.759283036E-02  -9.717293382E-01  3.585580271E-03  -4.275288666E-04  5.858935183E-04  5.433199555E-02
2.234261781E-01  2.952035964E-01  2.810624614E-02  -8.487468362E-01  2.464770572E-03  2.455750655E-04  3.423701564E-04  5.807889625E-02
2.270692140E-01  2.952035964E-01  2.863811702E-02  -6.680816412E-01  1.486451016E-03  8.575811516E-04  1.367744262E-04  6.207124889E-02
2.309498638E-01  2.952035964E-01  2.918708138E-02  -5.200920701E-01  1.480892533E-03  9.376985836E-04  1.243139413E-04  6.632400304E-02
2.350822985E-01  2.952035964E-01  2.975172363E-02  -4.672558606E-01  2.113585593E-03  6.448893691E-04  2.292448480E-04  7.085268199E-02
2.394811809E-01  2.952035964E-01  3.033124655E-02  -4.649402499E-01  2.647774294E-03  4.016795720E-04  3.095495340E-04  7.567335665E-02
2.441617697E-01  2.952035964E-01  3.092490323E-02  -4.649931788E-01  2.962962724E-03  2.735338931E-04  3.469148360E-04  8.080275357E-02
2.544308901E-01  2.952035964E-01  3.215014935E-02  -4.725072980E-01  3.332916182E-03  9.728255827E-05  3.739835520E-04  9.205654263E-02
2.600517869E-01  2.952035964E-01  3.277866542E-02  -4.770095348E-01  3.420698224E-03  4.607625669E-05  3.705277340E-04  9.821641445E-02
2.660188973E-01  2.952035964E-01  3.341549635E-02  -4.802091718E-01  3.469157033E-03  1.058806902E-05  3.606847895E-04  1.047556847E-01
2.723488510E-01  2.952035964E-01  3.405881301E-02  -4.823940098E-01  3.491857322E-03  -1.430529846E-05  3.469815420E-04  1.116926000E-01
2.790582776E-01  2.952035964E-01  3.470678255E-02  -4.836702347E-01  3.497003112E-03  -3.138547982E-05  3.309120948E-04  1.190453693E-01
2.861635387E-01  2.952035964E-01  3.535735980E-02  -4.842381477E-01  3.490282921E-03  -4.285848627E-05  3.134632716E-04  1.268319339E-01
2.936807573E-01  2.952035964E-01  3.600832820E-02  -4.842297733E-01  3.475581296E-03  -5.021808829E-05  2.953611547E-04  1.350699514E-01
3.016254306E-01  2.952035964E-01  3.665759042E-02  -4.838311672E-01  3.455860075E-03  -5.468883683E-05  2.771090949E-04  1.437764168E-01
3.100123107E-01  2.952035964E-01  3.730278462E-02  -4.832133651E-01  3.432997502E-03  -5.708424214E-05  2.589931828E-04  1.529674828E-01
3.188550770E-01  2.952035964E-01  3.794153407E-02  -4.824976623E-01  3.408716759E-03  -5.813629832E-05  2.413171023E-04  1.626581550E-01
3.281662762E-01  2.952035964E-01  3.857164457E-02  -4.819348454E-01  3.384591313E-03  -5.859191515E-05  2.242312476E-04  1.728621721E-01
3.379568756E-01  2.952035964E-01  3.919045255E-02  -4.817149937E-01  3.361332230E-03  -5.881173638E-05  2.077317040E-04  1.835915595E-01
3.482359946E-01  2.952035964E-01  3.979522735E-02  -4.819589853E-01  3.339629155E-03  -5.911913468E-05  1.918575581E-04  1.948563159E-01
3.590106666E-01  2.952035964E-01  4.038311541E-02  -4.828762114E-01  3.320170334E-03  -5.988782868E-05  1.765629859E-04  2.066641301E-01
3.702855110E-01  2.952035964E-01  4.095076770E-02  -4.846242666E-01  3.303412115E-03  -6.135138392E-05  1.617753442E-04  2.190200835E-01
